RecordingTime [ms];Time of Day [h:m:s:ms];Trial;Stimulus;Participant;Category Right;Point of Regard Right X [px];Point of Regard Right Y [px]
18463637,31;13:54:17:133;Trial101;Video 18;P122;Fixation;964,69;560,92
18463654,01;13:54:17:150;Trial101;Video 18;P122;Fixation;971,12;560,81
18463670,64;13:54:17:167;Trial101;Video 18;P122;Fixation;972,17;559,68
18463687,26;13:54:17:183;Trial101;Video 18;P122;Fixation;969,49;560,67
18463703,91;13:54:17:200;Trial101;Video 18;P122;Fixation;970,74;561,19
18463720,56;13:54:17:217;Trial101;Video 18;P122;Fixation;966,72;555,46
18463737,23;13:54:17:233;Trial101;Video 18;P122;Fixation;966,30;561,46
18463753,89;13:54:17:250;Trial101;Video 18;P122;Fixation;966,13;558,91
18463770,6;13:54:17:267;Trial101;Video 18;P122;Fixation;965,19;557,28
18463787,25;13:54:17:283;Trial101;Video 18;P122;Fixation;968,47;555,21
18463803,94;13:54:17:300;Trial101;Video 18;P122;Fixation;966,97;557,35
18463820,52;13:54:17:316;Trial101;Video 18;P122;Fixation;973,18;554,13
18463837,23;13:54:17:333;Trial101;Video 18;P122;Fixation;975,03;558,27
18463853,86;13:54:17:350;Trial101;Video 18;P122;Fixation;975,55;552,68
18463870,55;13:54:17:367;Trial101;Video 18;P122;Fixation;973,67;556,82
18463887,22;13:54:17:383;Trial101;Video 18;P122;Fixation;965,72;556,59
18463903,84;13:54:17:400;Trial101;Video 18;P122;Fixation;969,06;563,75
18463920,49;13:54:17:416;Trial101;Video 18;P122;Fixation;971,00;556,38
18463937,14;13:54:17:433;Trial101;Video 18;P122;Fixation;964,07;558,92
18463953,82;13:54:17:450;Trial101;Video 18;P122;Fixation;952,81;561,76
18463970,47;13:54:17:466;Trial101;Video 18;P122;Saccade;949,70;562,37
18463987,12;13:54:17:483;Trial101;Video 18;P122;Fixation;936,49;564,98
18464003,86;13:54:17:500;Trial101;Video 18;P122;Fixation;943,43;569,13
18464020,56;13:54:17:517;Trial101;Video 18;P122;Fixation;943,81;562,03
18464037,17;13:54:17:533;Trial101;Video 18;P122;Fixation;946,38;562,60
18464053,84;13:54:17:550;Trial101;Video 18;P122;Fixation;942,07;561,00
18464070,51;13:54:17:566;Trial101;Video 18;P122;Fixation;935,55;569,30
18464087,14;13:54:17:583;Trial101;Video 18;P122;Fixation;938,00;560,37
18464103,85;13:54:17:600;Trial101;Video 18;P122;Fixation;935,21;567,19
18464120,49;13:54:17:616;Trial101;Video 18;P122;Fixation;933,02;574,48
18464137,07;13:54:17:633;Trial101;Video 18;P122;Fixation;932,34;568,98
18464153,79;13:54:17:650;Trial101;Video 18;P122;Fixation;928,02;575,12
18464170,44;13:54:17:666;Trial101;Video 18;P122;Fixation;932,59;565,62
18464187,05;13:54:17:683;Trial101;Video 18;P122;Fixation;930,20;563,60
18464203,79;13:54:17:700;Trial101;Video 18;P122;Fixation;930,78;564,17
20973672,33;14:36:07:168;Trial062;Video 18;P123;Separator;-;-
20973683,84;14:36:07:180;Trial062;Video 18;P123;Fixation;935,47;580,88
20973700,5;14:36:07:196;Trial062;Video 18;P123;Fixation;933,83;581,59
20973717,1;14:36:07:213;Trial062;Video 18;P123;Fixation;933,60;581,10
20973733,83;14:36:07:230;Trial062;Video 18;P123;Fixation;933,57;581,51
20973750,43;14:36:07:246;Trial062;Video 18;P123;Fixation;933,65;580,81
20973767,13;14:36:07:263;Trial062;Video 18;P123;Fixation;933,14;577,93
20973783,83;14:36:07:280;Trial062;Video 18;P123;Fixation;933,15;578,62
20973800,46;14:36:07:296;Trial062;Video 18;P123;Fixation;933,09;575,59
20973817,05;14:36:07:313;Trial062;Video 18;P123;Fixation;934,23;570,10
20973833,8;14:36:07:329;Trial062;Video 18;P123;Fixation;935,02;570,44
20973850,44;14:36:07:346;Trial062;Video 18;P123;Fixation;935,34;568,22
20973867,11;14:36:07:363;Trial062;Video 18;P123;Fixation;934,01;567,53
20973883,7;14:36:07:379;Trial062;Video 18;P123;Fixation;934,94;567,30
20973900,37;14:36:07:396;Trial062;Video 18;P123;Fixation;936,78;565,67
20973917,02;14:36:07:413;Trial062;Video 18;P123;Fixation;936,80;563,81
20973933,75;14:36:07:429;Trial062;Video 18;P123;Saccade;1000,86;567,81
20973950,37;14:36:07:446;Trial062;Video 18;P123;Fixation;1323,56;621,08
20973967;14:36:07:463;Trial062;Video 18;P123;Fixation;1371,84;651,65
20973983,72;14:36:07:479;Trial062;Video 18;P123;Fixation;1383,43;663,08
20974000,33;14:36:07:496;Trial062;Video 18;P123;Fixation;1381,10;665,41
20974017,03;14:36:07:513;Trial062;Video 18;P123;Fixation;1378,41;665,57
20974033,66;14:36:07:529;Trial062;Video 18;P123;Fixation;1377,96;665,82
20974050,37;14:36:07:546;Trial062;Video 18;P123;Fixation;1375,16;665,20
20974066,97;14:36:07:563;Trial062;Video 18;P123;Fixation;1372,89;668,50
20974083,65;14:36:07:579;Trial062;Video 18;P123;Fixation;1368,46;665,58
20974100,34;14:36:07:596;Trial062;Video 18;P123;Fixation;1366,55;666,77
20974116,99;14:36:07:613;Trial062;Video 18;P123;Fixation;1373,23;668,08
20974133,67;14:36:07:629;Trial062;Video 18;P123;Fixation;1374,58;669,76
20974150,27;14:36:07:646;Trial062;Video 18;P123;Fixation;1370,75;668,67
20974166,97;14:36:07:663;Trial062;Video 18;P123;Fixation;1368,71;669,40
20974183,68;14:36:07:679;Trial062;Video 18;P123;Fixation;1363,75;670,82
20974200,3;14:36:07:696;Trial062;Video 18;P123;Fixation;1360,69;670,11
20974216,91;14:36:07:713;Trial062;Video 18;P123;Fixation;1359,83;670,34
20974233,67;14:36:07:729;Trial062;Video 18;P123;Fixation;1358,62;672,55
20974250,28;14:36:07:746;Trial062;Video 18;P123;Fixation;1355,59;672,97
20974266,9;14:36:07:763;Trial062;Video 18;P123;Fixation;1355,73;675,14
20974283,6;14:36:07:779;Trial062;Video 18;P123;Fixation;1350,32;675,09
20974300,22;14:36:07:796;Trial062;Video 18;P123;Fixation;1349,88;675,80
20974316,91;14:36:07:813;Trial062;Video 18;P123;Fixation;1347,33;675,89
20974333,54;14:36:07:829;Trial062;Video 18;P123;Fixation;1344,13;677,99
20974350,19;14:36:07:846;Trial062;Video 18;P123;Fixation;1340,50;678,33
20974366,89;14:36:07:863;Trial062;Video 18;P123;Fixation;1341,52;677,06
20974383,51;14:36:07:879;Trial062;Video 18;P123;Fixation;1338,37;677,52
20974400,22;14:36:07:896;Trial062;Video 18;P123;Fixation;1334,72;677,94
20974416,82;14:36:07:912;Trial062;Video 18;P123;Fixation;1331,95;677,87
20974433,55;14:36:07:929;Trial062;Video 18;P123;Fixation;1330,09;676,99
20974450,15;14:36:07:946;Trial062;Video 18;P123;Fixation;1322,31;676,41
20974466,86;14:36:07:963;Trial062;Video 18;P123;Fixation;1321,86;675,74
20974483,54;14:36:07:979;Trial062;Video 18;P123;Fixation;1315,88;672,14
20974500,2;14:36:07:996;Trial062;Video 18;P123;Fixation;1314,81;668,08
20974516,85;14:36:08:013;Trial062;Video 18;P123;Fixation;1309,36;661,74
20974533,52;14:36:08:029;Trial062;Video 18;P123;Fixation;1308,88;662,68
20974550,17;14:36:08:046;Trial062;Video 18;P123;Fixation;1305,65;660,80
20974566,77;14:36:08:062;Trial062;Video 18;P123;Fixation;1305,71;651,37
20974583,45;14:36:08:079;Trial062;Video 18;P123;Fixation;1303,51;652,21
20974600,1;14:36:08:096;Trial062;Video 18;P123;Saccade;1302,85;650,74
20974616,75;14:36:08:112;Trial062;Video 18;P123;Fixation;1449,40;642,32
20974633,49;14:36:08:129;Trial062;Video 18;P123;Fixation;1469,42;632,36
20974650,13;14:36:08:146;Trial062;Video 18;P123;Fixation;1480,31;626,17
20974666,8;14:36:08:162;Trial062;Video 18;P123;Fixation;1487,59;620,64
20974683,4;14:36:08:179;Trial062;Video 18;P123;Fixation;1489,25;610,32
20974700,12;14:36:08:196;Trial062;Video 18;P123;Fixation;1490,01;608,94
20974716,83;14:36:08:213;Trial062;Video 18;P123;Fixation;1492,45;605,78
20974733,4;14:36:08:229;Trial062;Video 18;P123;Fixation;1492,99;604,70
20974750,03;14:36:08:246;Trial062;Video 18;P123;Fixation;1493,05;598,89
20974766,69;14:36:08:262;Trial062;Video 18;P123;Fixation;1493,62;599,21
20974783,43;14:36:08:279;Trial062;Video 18;P123;Fixation;1494,10;596,62
20974800,03;14:36:08:296;Trial062;Video 18;P123;Fixation;1496,79;593,59
20974816,67;14:36:08:312;Trial062;Video 18;P123;Fixation;1498,58;592,51
20974833,39;14:36:08:329;Trial062;Video 18;P123;Fixation;1499,19;590,10
20974850,01;14:36:08:346;Trial062;Video 18;P123;Fixation;1502,57;589,60
20974866,72;14:36:08:362;Trial062;Video 18;P123;Fixation;1502,95;588,39
20974883,32;14:36:08:379;Trial062;Video 18;P123;Fixation;1504,58;588,33
20974900,05;14:36:08:396;Trial062;Video 18;P123;Fixation;1506,12;589,86
20974916,63;14:36:08:412;Trial062;Video 18;P123;Fixation;1508,20;587,64
20974933,36;14:36:08:429;Trial062;Video 18;P123;Fixation;1510,07;586,90
20974950,03;14:36:08:446;Trial062;Video 18;P123;Fixation;1513,75;586,96
20974966,67;14:36:08:462;Trial062;Video 18;P123;Fixation;1517,24;588,24
20974983,42;14:36:08:479;Trial062;Video 18;P123;Fixation;1517,70;582,97
20975000;14:36:08:496;Trial062;Video 18;P123;Fixation;1520,03;585,20
20975016,64;14:36:08:512;Trial062;Video 18;P123;Fixation;1520,78;584,63
20975033,27;14:36:08:529;Trial062;Video 18;P123;Fixation;1522,31;579,38
20975049,97;14:36:08:546;Trial062;Video 18;P123;Blink;0,00;0,00
20975066,58;14:36:08:562;Trial062;Video 18;P123;Blink;0,00;0,00
20975083,31;14:36:08:579;Trial062;Video 18;P123;Blink;0,00;0,00
20975099,91;14:36:08:596;Trial062;Video 18;P123;Blink;0,00;0,00
20975116,67;14:36:08:612;Trial062;Video 18;P123;Blink;0,00;0,00
20975133,3;14:36:08:629;Trial062;Video 18;P123;Blink;0,00;0,00
20975149,88;14:36:08:646;Trial062;Video 18;P123;Blink;0,00;0,00
20975166,58;14:36:08:662;Trial062;Video 18;P123;Blink;0,00;0,00
20975183,21;14:36:08:679;Trial062;Video 18;P123;Blink;0,00;0,00
20975199,87;14:36:08:696;Trial062;Video 18;P123;Blink;0,00;0,00
20975216,51;14:36:08:712;Trial062;Video 18;P123;Saccade;1257,48;743,60
20975233,25;14:36:08:729;Trial062;Video 18;P123;Saccade;1234,38;674,82
20975249,89;14:36:08:746;Trial062;Video 18;P123;Fixation;1247,68;610,35
20975266,57;14:36:08:762;Trial062;Video 18;P123;Fixation;1249,58;589,25
20975283,17;14:36:08:779;Trial062;Video 18;P123;Fixation;1238,99;580,39
20975299,88;14:36:08:796;Trial062;Video 18;P123;Fixation;1233,59;576,03
20975316,53;14:36:08:812;Trial062;Video 18;P123;Fixation;1235,58;606,49
20975333,16;14:36:08:829;Trial062;Video 18;P123;Fixation;1224,93;615,10
20975349,86;14:36:08:846;Trial062;Video 18;P123;Fixation;1225,76;615,79
20975366,46;14:36:08:862;Trial062;Video 18;P123;Fixation;1227,32;611,12
20975383,2;14:36:08:879;Trial062;Video 18;P123;Fixation;1223,92;611,78
20975399,84;14:36:08:896;Trial062;Video 18;P123;Fixation;1220,17;618,19
20975416,48;14:36:08:912;Trial062;Video 18;P123;Fixation;1220,01;613,81
20975433,12;14:36:08:929;Trial062;Video 18;P123;Fixation;1216,67;613,85
20975449,82;14:36:08:945;Trial062;Video 18;P123;Fixation;1214,34;613,89
20975466,47;14:36:08:962;Trial062;Video 18;P123;Fixation;1212,99;615,76
20975483,15;14:36:08:979;Trial062;Video 18;P123;Fixation;1211,47;615,64
20975499,81;14:36:08:995;Trial062;Video 18;P123;Fixation;1207,06;615,21
20975516,46;14:36:09:012;Trial062;Video 18;P123;Fixation;1206,06;613,26
20975533,12;14:36:09:029;Trial062;Video 18;P123;Fixation;1202,36;612,14
20975549,72;14:36:09:045;Trial062;Video 18;P123;Fixation;1200,77;610,23
20975566,38;14:36:09:062;Trial062;Video 18;P123;Blink;0,00;0,00
20975583,12;14:36:09:079;Trial062;Video 18;P123;Blink;0,00;0,00
20975599,7;14:36:09:095;Trial062;Video 18;P123;Blink;0,00;0,00
20975616,4;14:36:09:112;Trial062;Video 18;P123;Blink;0,00;0,00
20975633,04;14:36:09:129;Trial062;Video 18;P123;Blink;0,00;0,00
20975649,7;14:36:09:145;Trial062;Video 18;P123;Blink;0,00;0,00
20975666,4;14:36:09:162;Trial062;Video 18;P123;Blink;0,00;0,00
20975683,07;14:36:09:179;Trial062;Video 18;P123;Blink;0,00;0,00
20975699,68;14:36:09:195;Trial062;Video 18;P123;Blink;0,00;0,00
20975716,32;14:36:09:212;Trial062;Video 18;P123;Fixation;1209,03;723,65
20975733;14:36:09:229;Trial062;Video 18;P123;Fixation;1210,36;707,56
20975749,73;14:36:09:245;Trial062;Video 18;P123;Fixation;1214,25;731,25
20975766,3;14:36:09:262;Trial062;Video 18;P123;Fixation;1209,22;696,22
20975783,05;14:36:09:279;Trial062;Video 18;P123;Fixation;1216,89;673,24
20975799,65;14:36:09:295;Trial062;Video 18;P123;Saccade;1214,81;644,29
20975816,33;14:36:09:312;Trial062;Video 18;P123;Fixation;1213,64;628,86
20975833,02;14:36:09:329;Trial062;Video 18;P123;Fixation;1207,89;627,95
20975849,66;14:36:09:345;Trial062;Video 18;P123;Fixation;1211,35;628,88
20975866,31;14:36:09:362;Trial062;Video 18;P123;Fixation;1210,82;626,92
20975882,99;14:36:09:379;Trial062;Video 18;P123;Fixation;1208,49;635,40
20975899,6;14:36:09:395;Trial062;Video 18;P123;Fixation;1206,83;639,30
20975916,24;14:36:09:412;Trial062;Video 18;P123;Fixation;1204,73;637,36
20975933;14:36:09:429;Trial062;Video 18;P123;Fixation;1201,21;637,08
20975949,62;14:36:09:445;Trial062;Video 18;P123;Fixation;1200,75;636,20
20975966,22;14:36:09:462;Trial062;Video 18;P123;Fixation;1198,64;634,44
20975982,99;14:36:09:479;Trial062;Video 18;P123;Fixation;1197,21;634,46
20975999,62;14:36:09:495;Trial062;Video 18;P123;Fixation;1194,61;635,95
20976016,2;14:36:09:512;Trial062;Video 18;P123;Fixation;1194,87;636,23
20976032,93;14:36:09:529;Trial062;Video 18;P123;Fixation;1194,01;636,93
20976049,6;14:36:09:545;Trial062;Video 18;P123;Fixation;1191,27;638,68
20976066,25;14:36:09:562;Trial062;Video 18;P123;Fixation;1181,07;642,30
20976082,88;14:36:09:579;Trial062;Video 18;P123;Fixation;1181,77;645,89
20976099,52;14:36:09:595;Trial062;Video 18;P123;Fixation;1172,46;649,26
20976116,16;14:36:09:612;Trial062;Video 18;P123;Fixation;1167,16;652,41
20976132,91;14:36:09:629;Trial062;Video 18;P123;Fixation;1161,73;653,58
20976149,5;14:36:09:645;Trial062;Video 18;P123;Fixation;1155,36;656,07
20976166,14;14:36:09:662;Trial062;Video 18;P123;Fixation;1155,31;661,22
20976182,84;14:36:09:679;Trial062;Video 18;P123;Fixation;1152,81;661,97
20976199,55;14:36:09:695;Trial062;Video 18;P123;Fixation;1149,38;663,50
20976216,18;14:36:09:712;Trial062;Video 18;P123;Fixation;1146,93;665,11
20976232,88;14:36:09:729;Trial062;Video 18;P123;Fixation;1142,56;665,76
20976249,45;14:36:09:745;Trial062;Video 18;P123;Fixation;1140,92;666,54
20976266,18;14:36:09:762;Trial062;Video 18;P123;Fixation;1140,97;667,12
20976282,79;14:36:09:778;Trial062;Video 18;P123;Fixation;1138,52;667,22
20976299,49;14:36:09:795;Trial062;Video 18;P123;Fixation;1139,10;669,03
20976316,09;14:36:09:812;Trial062;Video 18;P123;Fixation;1137,93;668,50
20976332,86;14:36:09:829;Trial062;Video 18;P123;Fixation;1134,33;667,76
20976349,46;14:36:09:845;Trial062;Video 18;P123;Fixation;1133,03;666,61
20976366,12;14:36:09:862;Trial062;Video 18;P123;Fixation;1131,81;667,44
20976382,79;14:36:09:878;Trial062;Video 18;P123;Fixation;1131,62;666,72
20976399,4;14:36:09:895;Trial062;Video 18;P123;-;1129,46;684,54
20976416,06;14:36:09:912;Trial062;Video 18;P123;Blink;0,00;0,00
20976432,78;14:36:09:928;Trial062;Video 18;P123;Blink;0,00;0,00
20976449,38;14:36:09:945;Trial062;Video 18;P123;Blink;0,00;0,00
20976466,04;14:36:09:962;Trial062;Video 18;P123;Blink;0,00;0,00
20976482,77;14:36:09:978;Trial062;Video 18;P123;Blink;0,00;0,00
20976499,41;14:36:09:995;Trial062;Video 18;P123;Blink;0,00;0,00
20976516,01;14:36:10:012;Trial062;Video 18;P123;Blink;0,00;0,00
20976532,74;14:36:10:028;Trial062;Video 18;P123;Blink;0,00;0,00
20976549,4;14:36:10:045;Trial062;Video 18;P123;Blink;0,00;0,00
20976566,04;14:36:10:062;Trial062;Video 18;P123;Blink;0,00;0,00
20976582,73;14:36:10:078;Trial062;Video 18;P123;Saccade;1154,37;666,94
20976599,32;14:36:10:095;Trial062;Video 18;P123;Saccade;1137,39;733,98
20976615,97;14:36:10:112;Trial062;Video 18;P123;Saccade;1158,64;750,62
20976632,72;14:36:10:128;Trial062;Video 18;P123;Fixation;1146,57;704,90
20976649,3;14:36:10:145;Trial062;Video 18;P123;Fixation;1145,19;673,14
20976665,97;14:36:10:162;Trial062;Video 18;P123;Fixation;1144,10;659,73
20976682,69;14:36:10:178;Trial062;Video 18;P123;Fixation;1141,53;651,81
20976699,28;14:36:10:195;Trial062;Video 18;P123;Fixation;1143,89;634,38
20976715,98;14:36:10:212;Trial062;Video 18;P123;Fixation;1141,43;626,14
20976732,7;14:36:10:228;Trial062;Video 18;P123;Saccade;1140,36;618,17
20976749,27;14:36:10:245;Trial062;Video 18;P123;Fixation;1136,46;615,23
20976765,91;14:36:10:262;Trial062;Video 18;P123;Fixation;1137,60;610,96
20976782,59;14:36:10:278;Trial062;Video 18;P123;Fixation;1134,37;609,66
20976799,29;14:36:10:295;Trial062;Video 18;P123;Fixation;1131,81;605,18
20976815,94;14:36:10:312;Trial062;Video 18;P123;Fixation;1129,18;604,75
20976832,61;14:36:10:328;Trial062;Video 18;P123;Fixation;1124,11;601,24
20976849,28;14:36:10:345;Trial062;Video 18;P123;Fixation;1121,57;601,10
20976865,89;14:36:10:362;Trial062;Video 18;P123;Fixation;1115,07;596,91
20976882,61;14:36:10:378;Trial062;Video 18;P123;Fixation;1115,18;596,61
20976899,25;14:36:10:395;Trial062;Video 18;P123;Fixation;1111,78;595,20
20976915,93;14:36:10:412;Trial062;Video 18;P123;Fixation;1108,24;593,93
20976932,58;14:36:10:428;Trial062;Video 18;P123;Fixation;1105,27;594,13
20976949,19;14:36:10:445;Trial062;Video 18;P123;Fixation;1064,38;597,52
20976965,92;14:36:10:462;Trial062;Video 18;P123;Fixation;1085,12;596,21
20976982,59;14:36:10:478;Trial062;Video 18;P123;Fixation;1064,31;599,01
20976999,17;14:36:10:495;Trial062;Video 18;P123;Fixation;1073,81;600,99
20977015,86;14:36:10:512;Trial062;Video 18;P123;Fixation;1065,56;602,81
20977032,56;14:36:10:528;Trial062;Video 18;P123;Fixation;1057,79;608,40
20977049,19;14:36:10:545;Trial062;Video 18;P123;Fixation;1053,89;607,53
20977065,85;14:36:10:562;Trial062;Video 18;P123;Fixation;1054,70;611,33
20977082,55;14:36:10:578;Trial062;Video 18;P123;Fixation;1055,93;611,62
20977099,13;14:36:10:595;Trial062;Video 18;P123;Fixation;1053,45;612,88
20977115,83;14:36:10:612;Trial062;Video 18;P123;Fixation;1051,04;615,25
20977132,51;14:36:10:628;Trial062;Video 18;P123;Fixation;1050,86;615,23
20977149,15;14:36:10:645;Trial062;Video 18;P123;Fixation;1049,96;616,28
20977165,81;14:36:10:661;Trial062;Video 18;P123;Fixation;1056,31;616,78
20977182,43;14:36:10:678;Trial062;Video 18;P123;Fixation;1057,57;617,02
20977199,09;14:36:10:695;Trial062;Video 18;P123;Fixation;1060,11;618,06
20977215,77;14:36:10:711;Trial062;Video 18;P123;Fixation;1062,34;617,32
20977232,47;14:36:10:728;Trial062;Video 18;P123;Fixation;1066,83;618,14
20977249,17;14:36:10:745;Trial062;Video 18;P123;Fixation;1066,68;618,50
20977265,77;14:36:10:761;Trial062;Video 18;P123;Fixation;1067,39;618,99
20977282,46;14:36:10:778;Trial062;Video 18;P123;Fixation;1070,49;621,01
20977299,11;14:36:10:795;Trial062;Video 18;P123;Fixation;1071,38;622,10
20977315,79;14:36:10:811;Trial062;Video 18;P123;Fixation;1074,78;621,05
20977332,47;14:36:10:828;Trial062;Video 18;P123;Fixation;1075,72;620,60
20977349,09;14:36:10:845;Trial062;Video 18;P123;Fixation;1074,66;621,99
20977365,76;14:36:10:861;Trial062;Video 18;P123;Fixation;1073,77;623,46
20977382,42;14:36:10:878;Trial062;Video 18;P123;Fixation;1073,51;623,61
20977399;14:36:10:895;Trial062;Video 18;P123;Fixation;1074,53;623,53
20977415,76;14:36:10:911;Trial062;Video 18;P123;Fixation;1073,29;625,05
20977432,35;14:36:10:928;Trial062;Video 18;P123;Saccade;1063,23;624,04
20977449,05;14:36:10:945;Trial062;Video 18;P123;Fixation;874,42;610,25
20977465,74;14:36:10:961;Trial062;Video 18;P123;Fixation;913,66;612,98
20977482,38;14:36:10:978;Trial062;Video 18;P123;Fixation;892,84;612,72
20977498,97;14:36:10:995;Trial062;Video 18;P123;Fixation;888,90;598,96
20977515,77;14:36:11:011;Trial062;Video 18;P123;Fixation;886,31;599,65
20977532,35;14:36:11:028;Trial062;Video 18;P123;Fixation;888,04;597,72
20977549,01;14:36:11:045;Trial062;Video 18;P123;Fixation;886,70;592,37
20977565,65;14:36:11:061;Trial062;Video 18;P123;Fixation;887,05;590,69
20977582,29;14:36:11:078;Trial062;Video 18;P123;Fixation;885,99;587,66
20977598,99;14:36:11:095;Trial062;Video 18;P123;Fixation;888,71;585,74
20977615,66;14:36:11:111;Trial062;Video 18;P123;Fixation;881,03;585,42
20977632,26;14:36:11:128;Trial062;Video 18;P123;Fixation;881,77;585,13
20977648,91;14:36:11:145;Trial062;Video 18;P123;Fixation;880,48;582,86
20977665,65;14:36:11:161;Trial062;Video 18;P123;Fixation;875,56;579,96
20977682,25;14:36:11:178;Trial062;Video 18;P123;Fixation;874,95;580,72
20977698,94;14:36:11:195;Trial062;Video 18;P123;Fixation;876,45;580,15
20977715,56;14:36:11:211;Trial062;Video 18;P123;Fixation;872,04;578,67
20977732,27;14:36:11:228;Trial062;Video 18;P123;Fixation;864,66;577,60
20977748,88;14:36:11:245;Trial062;Video 18;P123;Fixation;865,58;577,53
20977765,61;14:36:11:261;Trial062;Video 18;P123;Fixation;865,06;577,16
20977782,28;14:36:11:278;Trial062;Video 18;P123;Fixation;859,41;578,44
20977798,92;14:36:11:295;Trial062;Video 18;P123;Blink;0,00;0,00
20977815,59;14:36:11:311;Trial062;Video 18;P123;Blink;0,00;0,00
20977832,24;14:36:11:328;Trial062;Video 18;P123;Blink;0,00;0,00
20977848,84;14:36:11:345;Trial062;Video 18;P123;Blink;0,00;0,00
20977865,53;14:36:11:361;Trial062;Video 18;P123;Blink;0,00;0,00
20977882,17;14:36:11:378;Trial062;Video 18;P123;Blink;0,00;0,00
20977898,87;14:36:11:395;Trial062;Video 18;P123;Blink;0,00;0,00
20977915,55;14:36:11:411;Trial062;Video 18;P123;Blink;0,00;0,00
20977932,2;14:36:11:428;Trial062;Video 18;P123;Blink;0,00;0,00
20977948,85;14:36:11:445;Trial062;Video 18;P123;Saccade;865,60;672,69
20977965,51;14:36:11:461;Trial062;Video 18;P123;Saccade;859,89;669,53
20977982,2;14:36:11:478;Trial062;Video 18;P123;Fixation;860,59;598,80
20977998,81;14:36:11:494;Trial062;Video 18;P123;Fixation;857,83;586,06
20978015,45;14:36:11:511;Trial062;Video 18;P123;Fixation;855,19;582,65
20978032,11;14:36:11:528;Trial062;Video 18;P123;Fixation;851,71;576,64
20978048,77;14:36:11:544;Trial062;Video 18;P123;Fixation;851,31;566,31
20978065,49;14:36:11:561;Trial062;Video 18;P123;Fixation;855,74;562,80
20978082,14;14:36:11:578;Trial062;Video 18;P123;Fixation;850,53;559,20
20978098,79;14:36:11:594;Trial062;Video 18;P123;Fixation;851,29;548,44
20978115,41;14:36:11:611;Trial062;Video 18;P123;Fixation;848,22;545,76
20978132,12;14:36:11:628;Trial062;Video 18;P123;Fixation;848,37;543,56
20978148,78;14:36:11:644;Trial062;Video 18;P123;Fixation;848,26;550,10
20978165,46;14:36:11:661;Trial062;Video 18;P123;Fixation;847,50;548,85
20978182,07;14:36:11:678;Trial062;Video 18;P123;Fixation;847,77;550,88
20978198,7;14:36:11:694;Trial062;Video 18;P123;Fixation;848,31;547,59
20978215,42;14:36:11:711;Trial062;Video 18;P123;Fixation;849,07;547,72
20978232,13;14:36:11:728;Trial062;Video 18;P123;Fixation;850,14;547,82
20978248,68;14:36:11:744;Trial062;Video 18;P123;Fixation;848,62;547,28
20978265,47;14:36:11:761;Trial062;Video 18;P123;Fixation;850,15;548,46
20978282,07;14:36:11:778;Trial062;Video 18;P123;Fixation;848,12;549,13
20978298,71;14:36:11:794;Trial062;Video 18;P123;Fixation;849,39;551,71
20978315,34;14:36:11:811;Trial062;Video 18;P123;Fixation;848,75;553,78
20978332,05;14:36:11:828;Trial062;Video 18;P123;Fixation;846,29;553,15
20978348,73;14:36:11:844;Trial062;Video 18;P123;Fixation;846,70;555,78
20978365,34;14:36:11:861;Trial062;Video 18;P123;Saccade;849,09;556,09
20978382,04;14:36:11:878;Trial062;Video 18;P123;Fixation;1018,41;587,36
20978398,67;14:36:11:894;Trial062;Video 18;P123;Fixation;988,10;593,51
20978415,34;14:36:11:911;Trial062;Video 18;P123;Fixation;1001,86;605,08
20978432;14:36:11:928;Trial062;Video 18;P123;Fixation;995,26;608,84
20978448,67;14:36:11:944;Trial062;Video 18;P123;Fixation;994,53;618,33
20978465,3;14:36:11:961;Trial062;Video 18;P123;Fixation;992,72;616,64
20978481,99;14:36:11:978;Trial062;Video 18;P123;Fixation;994,90;615,63
20978498,59;14:36:11:994;Trial062;Video 18;P123;Fixation;992,69;620,73
20978515,28;14:36:12:011;Trial062;Video 18;P123;Fixation;992,45;617,90
20978531,97;14:36:12:028;Trial062;Video 18;P123;Fixation;991,18;621,01
20978548,59;14:36:12:044;Trial062;Video 18;P123;Fixation;990,49;621,56
20978565,25;14:36:12:061;Trial062;Video 18;P123;Fixation;989,68;620,99
20978581,99;14:36:12:078;Trial062;Video 18;P123;Fixation;991,42;623,19
20978598,55;14:36:12:094;Trial062;Video 18;P123;Fixation;990,54;621,77
20978615,28;14:36:12:111;Trial062;Video 18;P123;Fixation;989,47;633,08
20978631,94;14:36:12:128;Trial062;Video 18;P123;Blink;0,00;0,00
20978648,58;14:36:12:144;Trial062;Video 18;P123;Blink;0,00;0,00
20978665,31;14:36:12:161;Trial062;Video 18;P123;Blink;0,00;0,00
20978681,86;14:36:12:178;Trial062;Video 18;P123;Blink;0,00;0,00
20978698,56;14:36:12:194;Trial062;Video 18;P123;Blink;0,00;0,00
20978715,24;14:36:12:211;Trial062;Video 18;P123;Blink;0,00;0,00
20978731,89;14:36:12:228;Trial062;Video 18;P123;Blink;0,00;0,00
20978748,62;14:36:12:244;Trial062;Video 18;P123;Blink;0,00;0,00
20978765,2;14:36:12:261;Trial062;Video 18;P123;Blink;0,00;0,00
20978781,9;14:36:12:278;Trial062;Video 18;P123;Saccade;1002,62;709,84
20978798,52;14:36:12:294;Trial062;Video 18;P123;Saccade;999,96;716,98
20978815,13;14:36:12:311;Trial062;Video 18;P123;Saccade;1008,11;731,70
