RecordingTime [ms];Time of Day [h:m:s:ms];Trial;Stimulus;Participant;Category Right;Point of Regard Right X [px];Point of Regard Right Y [px]
25696783,24;15:43:16:929;Trial053;Video 26;P09;Fixation;636,62;805,22
25696799,92;15:43:16:946;Trial053;Video 26;P09;Fixation;641,82;806,14
25696816,56;15:43:16:962;Trial053;Video 26;P09;Fixation;635,40;799,10
25696833,29;15:43:16:979;Trial053;Video 26;P09;Saccade;639,21;802,92
25696849,89;15:43:16:996;Trial053;Video 26;P09;Saccade;690,31;597,42
25696866,52;15:43:17:012;Trial053;Video 26;P09;Fixation;684,73;501,84
25696883,2;15:43:17:029;Trial053;Video 26;P09;Fixation;700,00;496,39
25696899,84;15:43:17:046;Trial053;Video 26;P09;Fixation;703,05;502,38
25696916,55;15:43:17:062;Trial053;Video 26;P09;Fixation;659,91;520,57
25696933,15;15:43:17:079;Trial053;Video 26;P09;Fixation;678,09;508,28
25696949,86;15:43:17:096;Trial053;Video 26;P09;Fixation;706,48;502,70
25696966,48;15:43:17:112;Trial053;Video 26;P09;Fixation;697,34;506,54
25696983,15;15:43:17:129;Trial053;Video 26;P09;Fixation;699,87;501,74
25696999,83;15:43:17:146;Trial053;Video 26;P09;Fixation;693,08;495,10
25697016,48;15:43:17:162;Trial053;Video 26;P09;Fixation;700,07;515,50
25697033,15;15:43:17:179;Trial053;Video 26;P09;Fixation;703,04;500,17
25697049,82;15:43:17:196;Trial053;Video 26;P09;Fixation;705,21;490,08
25697066,43;15:43:17:212;Trial053;Video 26;P09;Fixation;705,35;480,35
25697083,13;15:43:17:229;Trial053;Video 26;P09;Fixation;710,91;477,42
25697099,78;15:43:17:246;Trial053;Video 26;P09;Saccade;714,63;478,35
25697116,56;15:43:17:262;Trial053;Video 26;P09;Fixation;714,94;460,34
25697133,08;15:43:17:279;Trial053;Video 26;P09;Fixation;722,67;482,25
25697149,78;15:43:17:296;Trial053;Video 26;P09;Fixation;722,89;474,41
25697166,41;15:43:17:312;Trial053;Video 26;P09;Fixation;724,26;473,41
25697183,08;15:43:17:329;Trial053;Video 26;P09;Fixation;724,82;470,26
25697199,74;15:43:17:346;Trial053;Video 26;P09;Fixation;728,39;471,77
25697216,41;15:43:17:362;Trial053;Video 26;P09;Fixation;733,22;471,21
25697233,08;15:43:17:379;Trial053;Video 26;P09;Fixation;730,83;466,40
25697249,73;15:43:17:396;Trial053;Video 26;P09;Fixation;739,02;475,97
25697266,37;15:43:17:412;Trial053;Video 26;P09;Fixation;738,65;466,79
25697283,06;15:43:17:429;Trial053;Video 26;P09;Fixation;738,87;461,29
25697299,7;15:43:17:446;Trial053;Video 26;P09;Fixation;744,51;463,54
25697316,42;15:43:17:462;Trial053;Video 26;P09;Fixation;742,59;469,86
25697333,01;15:43:17:479;Trial053;Video 26;P09;Fixation;750,72;467,42
25697349,74;15:43:17:496;Trial053;Video 26;P09;Fixation;750,46;463,38
25697366,32;15:43:17:512;Trial053;Video 26;P09;Fixation;753,90;459,44
25697383,05;15:43:17:529;Trial053;Video 26;P09;Fixation;758,47;463,11
25697399,68;15:43:17:546;Trial053;Video 26;P09;Fixation;760,30;453,22
25697416,32;15:43:17:562;Trial053;Video 26;P09;Fixation;762,24;448,89
25697432,99;15:43:17:579;Trial053;Video 26;P09;Fixation;765,52;447,69
25697449,7;15:43:17:596;Trial053;Video 26;P09;Fixation;765,31;445,72
25697466,29;15:43:17:612;Trial053;Video 26;P09;Saccade;776,79;455,26
25697482,97;15:43:17:629;Trial053;Video 26;P09;Saccade;779,59;447,64
25697499,62;15:43:17:645;Trial053;Video 26;P09;Saccade;782,50;449,87
25697516,31;15:43:17:662;Trial053;Video 26;P09;Saccade;785,77;461,20
25697532,92;15:43:17:679;Trial053;Video 26;P09;Fixation;778,58;689,66
25697549,63;15:43:17:695;Trial053;Video 26;P09;Fixation;792,17;687,99
25697566,26;15:43:17:712;Trial053;Video 26;P09;Fixation;797,38;733,06
25697582,93;15:43:17:729;Trial053;Video 26;P09;Fixation;803,56;709,35
25697599,62;15:43:17:745;Trial053;Video 26;P09;Fixation;803,37;698,21
25697616,26;15:43:17:762;Trial053;Video 26;P09;Fixation;801,16;704,61
25697632,92;15:43:17:779;Trial053;Video 26;P09;Fixation;806,30;717,58
25697649,59;15:43:17:795;Trial053;Video 26;P09;Fixation;812,28;707,64
25697666,22;15:43:17:812;Trial053;Video 26;P09;Fixation;808,04;705,80
25697682,89;15:43:17:829;Trial053;Video 26;P09;Fixation;815,10;706,28
25697699,54;15:43:17:845;Trial053;Video 26;P09;Fixation;813,44;708,81
25697716,23;15:43:17:862;Trial053;Video 26;P09;Fixation;816,91;704,30
25697732,85;15:43:17:879;Trial053;Video 26;P09;Fixation;815,65;703,75
25697749,55;15:43:17:895;Trial053;Video 26;P09;Fixation;816,77;702,82
25697766,17;15:43:17:912;Trial053;Video 26;P09;Fixation;815,39;706,42
25697782,85;15:43:17:929;Trial053;Video 26;P09;Fixation;820,44;705,88
25697799,53;15:43:17:945;Trial053;Video 26;P09;Fixation;819,68;706,71
25697816,28;15:43:17:962;Trial053;Video 26;P09;Fixation;822,65;704,48
25697833,01;15:43:17:979;Trial053;Video 26;P09;Fixation;830,68;710,92
25697849,56;15:43:17:995;Trial053;Video 26;P09;Saccade;827,93;717,69
25697866,16;15:43:18:012;Trial053;Video 26;P09;Fixation;835,92;740,56
25697882,81;15:43:18:029;Trial053;Video 26;P09;Fixation;845,49;722,86
25697899,46;15:43:18:045;Trial053;Video 26;P09;Fixation;837,31;733,23
25697916,25;15:43:18:062;Trial053;Video 26;P09;Fixation;845,60;744,00
25697932,77;15:43:18:079;Trial053;Video 26;P09;Fixation;851,41;751,99
25697949,53;15:43:18:095;Trial053;Video 26;P09;Fixation;862,76;751,14
25697966,1;15:43:18:112;Trial053;Video 26;P09;Fixation;864,78;732,50
25697982,78;15:43:18:129;Trial053;Video 26;P09;Saccade;862,80;755,48
25697999,44;15:43:18:145;Trial053;Video 26;P09;Fixation;865,06;578,86
25698016,11;15:43:18:162;Trial053;Video 26;P09;Fixation;867,17;576,30
25698032,73;15:43:18:179;Trial053;Video 26;P09;Fixation;872,20;520,86
25698049,5;15:43:18:195;Trial053;Video 26;P09;Fixation;865,46;552,48
25698066,05;15:43:18:212;Trial053;Video 26;P09;Fixation;871,38;534,11
25698082,74;15:43:18:229;Trial053;Video 26;P09;Fixation;872,68;531,02
25698099,39;15:43:18:245;Trial053;Video 26;P09;Fixation;872,43;533,64
25698116,17;15:43:18:262;Trial053;Video 26;P09;Fixation;872,21;529,63
25698132,69;15:43:18:279;Trial053;Video 26;P09;Fixation;877,67;536,00
25698149,46;15:43:18:295;Trial053;Video 26;P09;Fixation;876,64;537,69
25698166,03;15:43:18:312;Trial053;Video 26;P09;Fixation;873,45;536,52
25698182,75;15:43:18:329;Trial053;Video 26;P09;Fixation;885,69;533,87
25698199,37;15:43:18:345;Trial053;Video 26;P09;Fixation;889,37;529,14
25698216,02;15:43:18:362;Trial053;Video 26;P09;Fixation;881,79;532,20
25698232,65;15:43:18:378;Trial053;Video 26;P09;Fixation;891,89;523,65
25698249,34;15:43:18:395;Trial053;Video 26;P09;Fixation;887,22;535,00
25698265,98;15:43:18:412;Trial053;Video 26;P09;Fixation;891,53;533,22
25698282,67;15:43:18:428;Trial053;Video 26;P09;Saccade;891,17;540,30
25698299,31;15:43:18:445;Trial053;Video 26;P09;Saccade;917,54;590,11
25698316,1;15:43:18:462;Trial053;Video 26;P09;Saccade;949,60;554,15
25698332,61;15:43:18:478;Trial053;Video 26;P09;Fixation;908,25;600,35
25698349,32;15:43:18:495;Trial053;Video 26;P09;Fixation;951,32;606,99
25698365,95;15:43:18:512;Trial053;Video 26;P09;Fixation;919,58;606,41
25698382,63;15:43:18:528;Trial053;Video 26;P09;Fixation;948,05;616,95
25698399,32;15:43:18:545;Trial053;Video 26;P09;Fixation;930,76;605,64
25698415,96;15:43:18:562;Trial053;Video 26;P09;Fixation;954,93;614,51
25698432,59;15:43:18:578;Trial053;Video 26;P09;Fixation;957,50;611,55
25698449,29;15:43:18:595;Trial053;Video 26;P09;Fixation;947,85;616,22
25698465,9;15:43:18:612;Trial053;Video 26;P09;Fixation;948,06;611,70
25698482,58;15:43:18:628;Trial053;Video 26;P09;Fixation;951,95;615,31
25698499,23;15:43:18:645;Trial053;Video 26;P09;Fixation;949,40;616,26
25698515,98;15:43:18:662;Trial053;Video 26;P09;Fixation;953,92;619,00
25698532,56;15:43:18:678;Trial053;Video 26;P09;Fixation;950,27;614,78
25698549,25;15:43:18:695;Trial053;Video 26;P09;Fixation;957,96;615,48
25698565,87;15:43:18:712;Trial053;Video 26;P09;Fixation;962,31;614,45
25698582,54;15:43:18:728;Trial053;Video 26;P09;Fixation;960,05;612,02
25698599,25;15:43:18:745;Trial053;Video 26;P09;Fixation;961,93;613,13
25698615,87;15:43:18:762;Trial053;Video 26;P09;Fixation;957,13;611,73
25698632,51;15:43:18:778;Trial053;Video 26;P09;Fixation;965,06;614,58
25698649,19;15:43:18:795;Trial053;Video 26;P09;Fixation;973,63;610,34
25698665,82;15:43:18:812;Trial053;Video 26;P09;Saccade;969,66;613,22
25698682,53;15:43:18:828;Trial053;Video 26;P09;Saccade;1156,72;558,20
25698699,16;15:43:18:845;Trial053;Video 26;P09;Fixation;1277,91;518,59
25698715,94;15:43:18:862;Trial053;Video 26;P09;Fixation;1278,91;519,02
25698732,47;15:43:18:878;Trial053;Video 26;P09;Fixation;1279,18;512,38
25698749,16;15:43:18:895;Trial053;Video 26;P09;Fixation;1281,58;501,18
25698765,79;15:43:18:912;Trial053;Video 26;P09;Fixation;1291,20;504,71
25698782,47;15:43:18:928;Trial053;Video 26;P09;Fixation;1284,25;505,63
25698799,12;15:43:18:945;Trial053;Video 26;P09;Fixation;1298,32;500,95
25698815,94;15:43:18:962;Trial053;Video 26;P09;Fixation;1296,59;500,53
25698832,42;15:43:18:978;Trial053;Video 26;P09;Fixation;1292,83;499,98
25698849,13;15:43:18:995;Trial053;Video 26;P09;Fixation;1295,30;499,85
25698865,77;15:43:19:012;Trial053;Video 26;P09;Fixation;1293,67;494,26
25698882,43;15:43:19:028;Trial053;Video 26;P09;Fixation;1294,55;493,12
25698899,08;15:43:19:045;Trial053;Video 26;P09;Fixation;1296,16;492,93
25698915,87;15:43:19:062;Trial053;Video 26;P09;Fixation;1299,78;492,77
25698932,39;15:43:19:078;Trial053;Video 26;P09;Fixation;1296,69;495,24
25698949,09;15:43:19:095;Trial053;Video 26;P09;Fixation;1301,20;493,61
25698965,72;15:43:19:112;Trial053;Video 26;P09;Saccade;1300,91;488,60
25698982,39;15:43:19:128;Trial053;Video 26;P09;Saccade;1173,51;485,80
25698999,09;15:43:19:145;Trial053;Video 26;P09;Fixation;1037,13;465,03
25699015,72;15:43:19:162;Trial053;Video 26;P09;Fixation;1028,93;442,46
25699032,36;15:43:19:178;Trial053;Video 26;P09;Fixation;1021,01;460,80
25699049,04;15:43:19:195;Trial053;Video 26;P09;Fixation;1029,27;428,94
25699065,67;15:43:19:211;Trial053;Video 26;P09;Fixation;1033,97;439,82
25699082,36;15:43:19:228;Trial053;Video 26;P09;Fixation;1029,72;436,46
25699099,01;15:43:19:245;Trial053;Video 26;P09;Fixation;1032,86;444,74
25699115,82;15:43:19:262;Trial053;Video 26;P09;Fixation;1033,67;443,50
25699132,31;15:43:19:278;Trial053;Video 26;P09;Fixation;1035,52;433,32
25699149,09;15:43:19:295;Trial053;Video 26;P09;Fixation;1035,08;427,18
25699165,64;15:43:19:311;Trial053;Video 26;P09;Fixation;1031,71;440,62
25699182,32;15:43:19:328;Trial053;Video 26;P09;Fixation;1027,88;440,59
25699199,01;15:43:19:345;Trial053;Video 26;P09;Fixation;1032,80;449,09
25699215,64;15:43:19:361;Trial053;Video 26;P09;Fixation;1033,66;437,94
25699232,27;15:43:19:378;Trial053;Video 26;P09;Fixation;1035,64;453,54
25699248,97;15:43:19:395;Trial053;Video 26;P09;Fixation;1035,68;453,55
25699265,6;15:43:19:411;Trial053;Video 26;P09;Blink;0,00;0,00
25699282,28;15:43:19:428;Trial053;Video 26;P09;Blink;0,00;0,00
25699298,93;15:43:19:445;Trial053;Video 26;P09;Blink;0,00;0,00
25699315,72;15:43:19:462;Trial053;Video 26;P09;Blink;0,00;0,00
25699332,23;15:43:19:478;Trial053;Video 26;P09;Blink;0,00;0,00
25699348,94;15:43:19:495;Trial053;Video 26;P09;Blink;0,00;0,00
25699365,56;15:43:19:511;Trial053;Video 26;P09;Blink;0,00;0,00
25699382,24;15:43:19:528;Trial053;Video 26;P09;Blink;0,00;0,00
25699398,91;15:43:19:545;Trial053;Video 26;P09;Saccade;1060,57;485,60
25699415,56;15:43:19:561;Trial053;Video 26;P09;Saccade;1050,10;483,94
25699432,21;15:43:19:578;Trial053;Video 26;P09;Fixation;1067,21;511,57
25699448,89;15:43:19:595;Trial053;Video 26;P09;Fixation;1076,15;532,59
25699465,53;15:43:19:611;Trial053;Video 26;P09;Fixation;1091,63;543,52
25699482,21;15:43:19:628;Trial053;Video 26;P09;Fixation;1078,99;538,37
25699498,85;15:43:19:645;Trial053;Video 26;P09;Fixation;1091,64;513,94
25699515,64;15:43:19:661;Trial053;Video 26;P09;Fixation;1086,80;536,63
25699532,17;15:43:19:678;Trial053;Video 26;P09;Fixation;1091,26;523,53
25699548,85;15:43:19:695;Trial053;Video 26;P09;Fixation;1091,75;536,57
25699565,49;15:43:19:711;Trial053;Video 26;P09;Fixation;1095,65;528,50
25699582,24;15:43:19:728;Trial053;Video 26;P09;Fixation;1101,00;527,27
25699598,87;15:43:19:745;Trial053;Video 26;P09;Fixation;1101,86;529,99
25699615,49;15:43:19:761;Trial053;Video 26;P09;Fixation;1102,04;535,18
25699632,15;15:43:19:778;Trial053;Video 26;P09;Fixation;1108,61;537,37
25699648,82;15:43:19:795;Trial053;Video 26;P09;Saccade;1115,17;540,89
25699665,44;15:43:19:811;Trial053;Video 26;P09;Fixation;1124,22;612,95
25699682,17;15:43:19:828;Trial053;Video 26;P09;Fixation;1125,38;628,47
25699698,78;15:43:19:845;Trial053;Video 26;P09;Fixation;1124,95;625,69
25699715,59;15:43:19:861;Trial053;Video 26;P09;Fixation;1128,70;622,55
25699732,12;15:43:19:878;Trial053;Video 26;P09;Fixation;1129,31;627,42
25699748,79;15:43:19:895;Trial053;Video 26;P09;Fixation;1135,54;628,16
25699765,4;15:43:19:911;Trial053;Video 26;P09;Fixation;1138,62;627,30
25699782,12;15:43:19:928;Trial053;Video 26;P09;Fixation;1144,05;623,60
25699798,78;15:43:19:945;Trial053;Video 26;P09;Fixation;1142,70;611,19
25699815,41;15:43:19:961;Trial053;Video 26;P09;Fixation;1139,11;626,48
25699832,06;15:43:19:978;Trial053;Video 26;P09;Fixation;1141,25;630,08
25699848,73;15:43:19:995;Trial053;Video 26;P09;Fixation;1143,60;626,59
25699865,37;15:43:20:011;Trial053;Video 26;P09;Fixation;1144,76;625,51
25699882,07;15:43:20:028;Trial053;Video 26;P09;Fixation;1147,17;624,07
25699898,72;15:43:20:045;Trial053;Video 26;P09;Fixation;1146,63;631,90
25699915,4;15:43:20:061;Trial053;Video 26;P09;Saccade;1150,37;560,99
25699932,03;15:43:20:078;Trial053;Video 26;P09;Fixation;1143,95;539,84
25699948,71;15:43:20:095;Trial053;Video 26;P09;Fixation;1142,69;501,78
25699965,33;15:43:20:111;Trial053;Video 26;P09;Fixation;1142,31;496,94
25699982,04;15:43:20:128;Trial053;Video 26;P09;Fixation;1143,79;496,94
25699998,67;15:43:20:144;Trial053;Video 26;P09;Fixation;1142,50;500,35
25700015,34;15:43:20:161;Trial053;Video 26;P09;Fixation;1141,82;486,35
25700032,02;15:43:20:178;Trial053;Video 26;P09;Fixation;1143,50;491,03
25700048,66;15:43:20:194;Trial053;Video 26;P09;Fixation;1141,33;482,18
25700065,28;15:43:20:211;Trial053;Video 26;P09;Fixation;1141,51;483,85
25700082;15:43:20:228;Trial053;Video 26;P09;Fixation;1137,69;479,42
25700098,62;15:43:20:244;Trial053;Video 26;P09;Fixation;1141,87;462,47
25700115,42;15:43:20:261;Trial053;Video 26;P09;Fixation;1143,22;465,94
25700131,97;15:43:20:278;Trial053;Video 26;P09;Saccade;1147,42;449,67
25700148,63;15:43:20:294;Trial053;Video 26;P09;Fixation;1151,43;448,58
25700165,26;15:43:20:311;Trial053;Video 26;P09;Fixation;1159,77;452,74
25700181,95;15:43:20:328;Trial053;Video 26;P09;Fixation;1164,45;439,45
25700198,6;15:43:20:344;Trial053;Video 26;P09;Fixation;1160,48;440,87
25700215,26;15:43:20:361;Trial053;Video 26;P09;Fixation;1169,86;438,84
25700232,23;15:43:20:378;Trial053;Video 26;P09;Fixation;1170,97;437,12
25700248,58;15:43:20:394;Trial053;Video 26;P09;Fixation;1173,77;435,52
25700265,21;15:43:20:411;Trial053;Video 26;P09;Fixation;1176,55;433,78
25700281,91;15:43:20:428;Trial053;Video 26;P09;Fixation;1176,13;435,09
25700298,56;15:43:20:444;Trial053;Video 26;P09;Fixation;1182,35;426,61
25700315,34;15:43:20:461;Trial053;Video 26;P09;Fixation;1185,06;431,66
25700331,86;15:43:20:478;Trial053;Video 26;P09;Fixation;1190,51;430,13
25700348,57;15:43:20:494;Trial053;Video 26;P09;Fixation;1189,06;430,91
25700365,18;15:43:20:511;Trial053;Video 26;P09;Saccade;1187,18;430,79
25700381,89;15:43:20:528;Trial053;Video 26;P09;Fixation;1360,06;454,73
25700398,52;15:43:20:544;Trial053;Video 26;P09;Fixation;1364,62;439,49
25700415,19;15:43:20:561;Trial053;Video 26;P09;Fixation;1374,46;454,74
25700431,89;15:43:20:578;Trial053;Video 26;P09;Fixation;1370,25;451,99
25700448,51;15:43:20:594;Trial053;Video 26;P09;Fixation;1380,45;466,67
25700465,14;15:43:20:611;Trial053;Video 26;P09;Fixation;1382,91;449,47
25700481,91;15:43:20:628;Trial053;Video 26;P09;Fixation;1388,81;466,02
25700498,46;15:43:20:644;Trial053;Video 26;P09;Fixation;1388,87;444,27
25700515,27;15:43:20:661;Trial053;Video 26;P09;Fixation;1397,28;456,70
25700531,8;15:43:20:678;Trial053;Video 26;P09;Fixation;1404,19;448,65
25700548,47;15:43:20:694;Trial053;Video 26;P09;Fixation;1397,81;457,43
25700565,11;15:43:20:711;Trial053;Video 26;P09;Fixation;1404,09;453,67
25700581,89;15:43:20:728;Trial053;Video 26;P09;Fixation;1407,57;455,98
25700598,43;15:43:20:744;Trial053;Video 26;P09;Fixation;1417,20;449,66
25700615,1;15:43:20:761;Trial053;Video 26;P09;Fixation;1414,21;450,73
25700631,75;15:43:20:778;Trial053;Video 26;P09;Fixation;1417,79;446,81
25700648,42;15:43:20:794;Trial053;Video 26;P09;Fixation;1419,63;447,67
25700665,06;15:43:20:811;Trial053;Video 26;P09;Fixation;1420,52;453,37
25700681,75;15:43:20:828;Trial053;Video 26;P09;Fixation;1420,25;463,25
25700698,38;15:43:20:844;Trial053;Video 26;P09;Fixation;1421,45;452,69
25700715,09;15:43:20:861;Trial053;Video 26;P09;Fixation;1426,70;467,36
25700731,71;15:43:20:878;Trial053;Video 26;P09;Saccade;1426,31;471,15
25700748,4;15:43:20:894;Trial053;Video 26;P09;Fixation;1423,02;480,23
25700765,03;15:43:20:911;Trial053;Video 26;P09;Fixation;1419,05;481,47
25700781,72;15:43:20:928;Trial053;Video 26;P09;Fixation;1415,83;484,64
25700798,38;15:43:20:944;Trial053;Video 26;P09;Fixation;1419,83;487,93
25700815,03;15:43:20:961;Trial053;Video 26;P09;Fixation;1419,14;488,83
25700831,68;15:43:20:978;Trial053;Video 26;P09;Saccade;1379,11;462,57
25700848,36;15:43:20:994;Trial053;Video 26;P09;Fixation;1324,06;443,57
25700864,99;15:43:21:011;Trial053;Video 26;P09;Fixation;1313,30;407,51
25700881,69;15:43:21:028;Trial053;Video 26;P09;Fixation;1307,96;419,50
25700898,33;15:43:21:044;Trial053;Video 26;P09;Fixation;1302,14;411,64
25700915,07;15:43:21:061;Trial053;Video 26;P09;Fixation;1300,47;418,27
25700931,64;15:43:21:077;Trial053;Video 26;P09;Fixation;1300,37;412,12
25700948,41;15:43:21:094;Trial053;Video 26;P09;Fixation;1297,47;413,36
25700964,94;15:43:21:111;Trial053;Video 26;P09;Fixation;1295,44;417,64
25700981,65;15:43:21:127;Trial053;Video 26;P09;Fixation;1302,41;422,73
25700998,29;15:43:21:144;Trial053;Video 26;P09;Fixation;1299,77;422,43
25701014,96;15:43:21:161;Trial053;Video 26;P09;Fixation;1293,96;419,89
25701031,7;15:43:21:178;Trial053;Video 26;P09;Fixation;1294,28;421,11
25701048,27;15:43:21:194;Trial053;Video 26;P09;Fixation;1294,13;420,01
25701064,9;15:43:21:211;Trial053;Video 26;P09;Fixation;1291,90;426,25
25701081,6;15:43:21:227;Trial053;Video 26;P09;Fixation;1295,74;426,83
25701098,27;15:43:21:244;Trial053;Video 26;P09;Fixation;1294,18;429,95
25701114,95;15:43:21:261;Trial053;Video 26;P09;Fixation;1293,15;431,51
25701131,59;15:43:21:277;Trial053;Video 26;P09;Fixation;1299,50;433,28
25701148,26;15:43:21:294;Trial053;Video 26;P09;Saccade;1303,02;466,43
25701164,87;15:43:21:311;Trial053;Video 26;P09;Fixation;1308,27;550,93
25701181,56;15:43:21:327;Trial053;Video 26;P09;Fixation;1303,18;574,56
25701198,19;15:43:21:344;Trial053;Video 26;P09;Fixation;1314,75;576,06
25701214,87;15:43:21:361;Trial053;Video 26;P09;Fixation;1315,74;584,39
25701231,53;15:43:21:377;Trial053;Video 26;P09;Fixation;1319,66;579,29
25701248,2;15:43:21:394;Trial053;Video 26;P09;Fixation;1316,79;584,09
25701264,83;15:43:21:411;Trial053;Video 26;P09;Fixation;1312,97;582,15
25701281,53;15:43:21:427;Trial053;Video 26;P09;Fixation;1313,33;588,75
25701298,16;15:43:21:444;Trial053;Video 26;P09;Fixation;1316,87;589,69
25701314,87;15:43:21:461;Trial053;Video 26;P09;Fixation;1317,40;589,09
25701331,48;15:43:21:477;Trial053;Video 26;P09;Fixation;1311,87;589,78
25701348,18;15:43:21:494;Trial053;Video 26;P09;Fixation;1311,13;591,67
25701364,79;15:43:21:511;Trial053;Video 26;P09;Fixation;1308,18;594,89
25701381,56;15:43:21:527;Trial053;Video 26;P09;Fixation;1311,27;596,26
25701398,12;15:43:21:544;Trial053;Video 26;P09;Fixation;1314,84;593,74
25701414,81;15:43:21:561;Trial053;Video 26;P09;Fixation;1310,32;596,24
25701431,66;15:43:21:577;Trial053;Video 26;P09;Fixation;1313,92;594,90
25701448,28;15:43:21:594;Trial053;Video 26;P09;Fixation;1315,64;594,67
25701464,8;15:43:21:611;Trial053;Video 26;P09;Fixation;1312,29;592,10
25701481,56;15:43:21:627;Trial053;Video 26;P09;Fixation;1312,73;590,58
25701498,12;15:43:21:644;Trial053;Video 26;P09;Fixation;1320,84;620,36
25701514,86;15:43:21:661;Trial053;Video 26;P09;Fixation;1325,80;607,39
25701531,45;15:43:21:677;Trial053;Video 26;P09;Saccade;1323,71;610,86
25701548,09;15:43:21:694;Trial053;Video 26;P09;Saccade;1341,45;610,57
25701564,72;15:43:21:711;Trial053;Video 26;P09;Saccade;1344,89;614,69
29376155,86;16:44:36:303;Trial092;Video 26;P10;Separator;-;-
