RecordingTime [ms];Time of Day [h:m:s:ms];Trial;Stimulus;Participant;Category Right;Point of Regard Right X [px];Point of Regard Right Y [px]
14544461,12;14:50:51:208;Trial185;Video 18;P18;Fixation;1391,54;438,3
14544477,78;14:50:51:224;Trial185;Video 18;P18;Fixation;1391,55;436,3
14544494,43;14:50:51:241;Trial185;Video 18;P18;Saccade;1388,44;450,31
14544511,19;14:50:51:258;Trial185;Video 18;P18;Saccade;1264,07;605,67
14544527,76;14:50:51:274;Trial185;Video 18;P18;Fixation;1220,03;649,85
14544544,41;14:50:51:291;Trial185;Video 18;P18;Fixation;1213,01;659,6
14544561,1;14:50:51:308;Trial185;Video 18;P18;Fixation;1209,44;642,71
14544577,74;14:50:51:324;Trial185;Video 18;P18;Fixation;1191,05;678,81
14544594,48;14:50:51:341;Trial185;Video 18;P18;Fixation;1200,53;705,95
14544611,16;14:50:51:358;Trial185;Video 18;P18;Fixation;1198,12;698,27
14544627,71;14:50:51:374;Trial185;Video 18;P18;Fixation;1204,1;680,76
14544644,37;14:50:51:391;Trial185;Video 18;P18;Fixation;1203,97;668,87
14544661,04;14:50:51:408;Trial185;Video 18;P18;Fixation;1207,42;635,35
14544677,7;14:50:51:424;Trial185;Video 18;P18;Fixation;1200,17;654,49
14544694,35;14:50:51:441;Trial185;Video 18;P18;Fixation;1202,24;655,12
14544711,07;14:50:51:458;Trial185;Video 18;P18;Fixation;1197,7;685,56
14544727,69;14:50:51:474;Trial185;Video 18;P18;Fixation;1205,95;663,44
14544744,33;14:50:51:491;Trial185;Video 18;P18;Saccade;1196,17;692
14544761,01;14:50:51:508;Trial185;Video 18;P18;Saccade;1189,98;674,91
14544777,68;14:50:51:524;Trial185;Video 18;P18;Saccade;1104,76;700,1
14544794,35;14:50:51:541;Trial185;Video 18;P18;Saccade;867,94;610,85
14544810,99;14:50:51:557;Trial185;Video 18;P18;Fixation;734,54;589,64
14544827,64;14:50:51:574;Trial185;Video 18;P18;Fixation;727,07;575,96
14544844,31;14:50:51:591;Trial185;Video 18;P18;Fixation;721,96;588,75
14544860,98;14:50:51:607;Trial185;Video 18;P18;Fixation;724,79;580,8
14544877,64;14:50:51:624;Trial185;Video 18;P18;Fixation;725;589,98
14544894,27;14:50:51:641;Trial185;Video 18;P18;Fixation;727,29;578,89
14544911;14:50:51:658;Trial185;Video 18;P18;Fixation;726,94;580,5
14544927,61;14:50:51:674;Trial185;Video 18;P18;Fixation;728,03;580,46
14544944,26;14:50:51:691;Trial185;Video 18;P18;Fixation;733,49;578,49
14544960,94;14:50:51:707;Trial185;Video 18;P18;Fixation;734,01;579,94
14544977,58;14:50:51:724;Trial185;Video 18;P18;Fixation;728,15;583,1
14544994,4;14:50:51:741;Trial185;Video 18;P18;Fixation;736,43;599,57
14545010,93;14:50:51:757;Trial185;Video 18;P18;Fixation;736,27;581,1
14545027,61;14:50:51:774;Trial185;Video 18;P18;Fixation;739,94;582,46
14545044,25;14:50:51:791;Trial185;Video 18;P18;Fixation;740,72;581,11
14545060,87;14:50:51:807;Trial185;Video 18;P18;Fixation;737,36;577,93
14545077,58;14:50:51:824;Trial185;Video 18;P18;Fixation;742,65;597,1
14545094,2;14:50:51:841;Trial185;Video 18;P18;Fixation;743,83;595,65
14545111,08;14:50:51:858;Trial185;Video 18;P18;Fixation;749,26;583,49
14545127,53;14:50:51:874;Trial185;Video 18;P18;Fixation;737,43;594,32
14545144,17;14:50:51:891;Trial185;Video 18;P18;Blink;0;0
14545160,84;14:50:51:907;Trial185;Video 18;P18;Blink;0;0
14545177,49;14:50:51:924;Trial185;Video 18;P18;Blink;0;0
14545194,19;14:50:51:941;Trial185;Video 18;P18;Blink;0;0
14545210,83;14:50:51:957;Trial185;Video 18;P18;Blink;0;0
14545227,49;14:50:51:974;Trial185;Video 18;P18;Blink;0;0
14545244,15;14:50:51:991;Trial185;Video 18;P18;Blink;0;0
14545260,81;14:50:52:007;Trial185;Video 18;P18;Blink;0;0
14545277,48;14:50:52:024;Trial185;Video 18;P18;Blink;0;0
14545294,14;14:50:52:041;Trial185;Video 18;P18;Blink;0;0
14545310,92;14:50:52:057;Trial185;Video 18;P18;Blink;0;0
14545327,46;14:50:52:074;Trial185;Video 18;P18;Blink;0;0
14545344,1;14:50:52:091;Trial185;Video 18;P18;Saccade;741,76;522,71
14545360,8;14:50:52:107;Trial185;Video 18;P18;Saccade;741,99;493,45
14545377,43;14:50:52:124;Trial185;Video 18;P18;Fixation;740,31;574,42
14545394,11;14:50:52:141;Trial185;Video 18;P18;Fixation;736,9;539,34
14545410,77;14:50:52:157;Trial185;Video 18;P18;Fixation;725,89;570,65
14545427,41;14:50:52:174;Trial185;Video 18;P18;Fixation;708,42;518,88
14545444,06;14:50:52:191;Trial185;Video 18;P18;Fixation;720,05;529,82
14545460,72;14:50:52:207;Trial185;Video 18;P18;Fixation;726,56;519,44
14545477,46;14:50:52:224;Trial185;Video 18;P18;Fixation;714,42;524,81
14545494,05;14:50:52:241;Trial185;Video 18;P18;Fixation;717,18;526,75
14545510,83;14:50:52:257;Trial185;Video 18;P18;Fixation;714,44;530,56
14545527,37;14:50:52:274;Trial185;Video 18;P18;Fixation;713,93;531,94
14545544,02;14:50:52:291;Trial185;Video 18;P18;Fixation;716,42;528,47
14545560,75;14:50:52:307;Trial185;Video 18;P18;Fixation;715,76;538,26
14545577,36;14:50:52:324;Trial185;Video 18;P18;Fixation;717,54;525,03
14545594,07;14:50:52:341;Trial185;Video 18;P18;Fixation;713,58;529,2
14545610,77;14:50:52:357;Trial185;Video 18;P18;Fixation;718,73;534,7
14545627,32;14:50:52:374;Trial185;Video 18;P18;Saccade;723,17;522,14
14545643,99;14:50:52:390;Trial185;Video 18;P18;Saccade;852,72;607,48
14545660,66;14:50:52:407;Trial185;Video 18;P18;Fixation;1063,35;643,89
14545677,33;14:50:52:424;Trial185;Video 18;P18;Fixation;1073,35;628,82
14545693,97;14:50:52:440;Trial185;Video 18;P18;Fixation;1080,05;636,61
14545710,78;14:50:52:457;Trial185;Video 18;P18;Fixation;1082,99;642,47
14545727,3;14:50:52:474;Trial185;Video 18;P18;Fixation;1086,52;624,12
14545743,95;14:50:52:490;Trial185;Video 18;P18;Fixation;1078,08;647,48
14545760,64;14:50:52:507;Trial185;Video 18;P18;Fixation;1076,85;638,89
14545777,28;14:50:52:524;Trial185;Video 18;P18;Fixation;1072,75;638,46
14545794,07;14:50:52:541;Trial185;Video 18;P18;Fixation;1080,59;651,13
14545810,64;14:50:52:557;Trial185;Video 18;P18;Fixation;1082,25;653,16
14545827,26;14:50:52:574;Trial185;Video 18;P18;Fixation;1069,4;654,79
14545843,98;14:50:52:590;Trial185;Video 18;P18;Fixation;1080,14;657,97
14545860,57;14:50:52:607;Trial185;Video 18;P18;Fixation;1060,78;670,32
14545877,24;14:50:52:624;Trial185;Video 18;P18;Fixation;1070,76;615,17
14545893,9;14:50:52:640;Trial185;Video 18;P18;Blink;0;0
14545910,74;14:50:52:657;Trial185;Video 18;P18;Blink;0;0
14545927,22;14:50:52:674;Trial185;Video 18;P18;Blink;0;0
14545943,89;14:50:52:690;Trial185;Video 18;P18;Blink;0;0
14545960,54;14:50:52:707;Trial185;Video 18;P18;Blink;0;0
14545977,2;14:50:52:724;Trial185;Video 18;P18;Blink;0;0
14545993,89;14:50:52:740;Trial185;Video 18;P18;Blink;0;0
14546010,52;14:50:52:757;Trial185;Video 18;P18;Blink;0;0
14546027,19;14:50:52:774;Trial185;Video 18;P18;Blink;0;0
14546043,83;14:50:52:790;Trial185;Video 18;P18;Blink;0;0
14546060,57;14:50:52:807;Trial185;Video 18;P18;Blink;0;0
14546077,15;14:50:52:824;Trial185;Video 18;P18;Blink;0;0
14546093,8;14:50:52:840;Trial185;Video 18;P18;Saccade;1081,87;759,99
14546110,59;14:50:52:857;Trial185;Video 18;P18;Saccade;1111,03;633,37
14546127,15;14:50:52:874;Trial185;Video 18;P18;Saccade;1070,36;601,48
14546143,78;14:50:52:890;Trial185;Video 18;P18;Fixation;1120,97;648,97
14546160,48;14:50:52:907;Trial185;Video 18;P18;Fixation;1109,64;664,52
14546177,15;14:50:52:924;Trial185;Video 18;P18;Fixation;1095,61;640,72
14546193,83;14:50:52:940;Trial185;Video 18;P18;Fixation;1114,93;655,27
14546210,45;14:50:52:957;Trial185;Video 18;P18;Fixation;1111,16;642,86
14546227,11;14:50:52:974;Trial185;Video 18;P18;Fixation;1119,62;646,35
14546243,76;14:50:52:990;Trial185;Video 18;P18;Fixation;1113,32;653,61
14546260,41;14:50:53:007;Trial185;Video 18;P18;Fixation;1123,43;647,64
14546277,14;14:50:53:024;Trial185;Video 18;P18;Fixation;1122,23;630
14546293,74;14:50:53:040;Trial185;Video 18;P18;Blink;0;0
14546310,4;14:50:53:057;Trial185;Video 18;P18;Blink;0;0
14546327,15;14:50:53:074;Trial185;Video 18;P18;Blink;0;0
14546343,73;14:50:53:090;Trial185;Video 18;P18;Blink;0;0
14546360,39;14:50:53:107;Trial185;Video 18;P18;Blink;0;0
14546377,05;14:50:53:124;Trial185;Video 18;P18;Blink;0;0
14546393,8;14:50:53:140;Trial185;Video 18;P18;Blink;0;0
14546410,38;14:50:53:157;Trial185;Video 18;P18;Blink;0;0
14546427,03;14:50:53:174;Trial185;Video 18;P18;Blink;0;0
14546443,69;14:50:53:190;Trial185;Video 18;P18;Blink;0;0
14546460,36;14:50:53:207;Trial185;Video 18;P18;Blink;0;0
14546477,06;14:50:53:224;Trial185;Video 18;P18;Saccade;942,68;706,88
14546493,66;14:50:53:240;Trial185;Video 18;P18;Saccade;914,3;637,93
14546510,4;14:50:53:257;Trial185;Video 18;P18;Saccade;901,27;536,14
14546526,99;14:50:53:274;Trial185;Video 18;P18;Fixation;879,31;643,99
14546543,65;14:50:53:290;Trial185;Video 18;P18;Fixation;890,01;622,23
14546560,33;14:50:53:307;Trial185;Video 18;P18;Fixation;886,01;638,44
14546576,97;14:50:53:323;Trial185;Video 18;P18;Fixation;886,52;623,76
14546593,67;14:50:53:340;Trial185;Video 18;P18;Fixation;888,94;620,55
14546610,32;14:50:53:357;Trial185;Video 18;P18;Fixation;891,57;624,83
14546626,96;14:50:53:373;Trial185;Video 18;P18;Fixation;893,31;620,97
14546643,61;14:50:53:390;Trial185;Video 18;P18;Fixation;890,54;621,56
14546660,26;14:50:53:407;Trial185;Video 18;P18;Fixation;889,35;619,87
14546676,93;14:50:53:423;Trial185;Video 18;P18;Fixation;891,38;625,27
14546693,59;14:50:53:440;Trial185;Video 18;P18;Fixation;892,03;624,34
14546710,28;14:50:53:457;Trial185;Video 18;P18;Fixation;891,96;615,31
14546726,91;14:50:53:473;Trial185;Video 18;P18;Fixation;890,94;623,33
14546743,57;14:50:53:490;Trial185;Video 18;P18;Saccade;894,24;620,19
14546760,24;14:50:53:507;Trial185;Video 18;P18;Saccade;815,5;614,38
14546776,89;14:50:53:523;Trial185;Video 18;P18;Fixation;741,73;576,79
14546793,65;14:50:53:540;Trial185;Video 18;P18;Fixation;751,27;603,69
14546810,23;14:50:53:557;Trial185;Video 18;P18;Fixation;750,9;577,67
14546826,92;14:50:53:573;Trial185;Video 18;P18;Fixation;746,8;588,3
14546843,53;14:50:53:590;Trial185;Video 18;P18;Fixation;760,63;573,1
14546860,21;14:50:53:607;Trial185;Video 18;P18;Fixation;756,48;588,33
14546876,9;14:50:53:623;Trial185;Video 18;P18;Fixation;749,91;585,08
14546893,51;14:50:53:640;Trial185;Video 18;P18;Fixation;753,93;562,54
14546910,24;14:50:53:657;Trial185;Video 18;P18;Fixation;752,09;567,55
14546926,83;14:50:53:673;Trial185;Video 18;P18;Fixation;751,79;568,72
14546943,5;14:50:53:690;Trial185;Video 18;P18;Fixation;752,19;552,26
14546960,17;14:50:53:707;Trial185;Video 18;P18;Fixation;751,52;569,91
14546976,81;14:50:53:723;Trial185;Video 18;P18;Fixation;745,46;567,34
14546993,52;14:50:53:740;Trial185;Video 18;P18;Fixation;748,78;571,31
14547010,15;14:50:53:757;Trial185;Video 18;P18;Fixation;753,81;578,98
14547026,79;14:50:53:773;Trial185;Video 18;P18;Fixation;749,23;578,54
14547043,5;14:50:53:790;Trial185;Video 18;P18;Fixation;746,18;575,59
14547060,1;14:50:53:807;Trial185;Video 18;P18;Fixation;748,9;576,26
14547076,86;14:50:53:823;Trial185;Video 18;P18;Fixation;746,8;580,71
14547093,49;14:50:53:840;Trial185;Video 18;P18;Saccade;747,61;578,58
14547110,19;14:50:53:857;Trial185;Video 18;P18;Saccade;918,55;638,6
14547126,73;14:50:53:873;Trial185;Video 18;P18;Fixation;1069,3;656,44
14547143,41;14:50:53:890;Trial185;Video 18;P18;Fixation;1072,52;662,37
14547160,08;14:50:53:907;Trial185;Video 18;P18;Fixation;1071,82;669,74
14547176,75;14:50:53:923;Trial185;Video 18;P18;Fixation;1067,26;651,86
14547193,41;14:50:53:940;Trial185;Video 18;P18;Fixation;1063,44;667,1
14547210,07;14:50:53:957;Trial185;Video 18;P18;Fixation;1065,88;668,89
14547226,72;14:50:53:973;Trial185;Video 18;P18;Fixation;1066,77;665,01
14547243,37;14:50:53:990;Trial185;Video 18;P18;Fixation;1060,3;661,86
14547260,05;14:50:54:007;Trial185;Video 18;P18;Fixation;1058,26;655,01
14547276,77;14:50:54:023;Trial185;Video 18;P18;Fixation;1054,55;657,73
14547293,36;14:50:54:040;Trial185;Video 18;P18;Fixation;1057,75;667,91
14547310,08;14:50:54:057;Trial185;Video 18;P18;Fixation;1055,26;665,29
14547326,74;14:50:54:073;Trial185;Video 18;P18;Fixation;1049,3;663,37
14547343,34;14:50:54:090;Trial185;Video 18;P18;Fixation;1049,29;660,74
14547360,02;14:50:54:107;Trial185;Video 18;P18;Fixation;1049,37;658,22
14547376,67;14:50:54:123;Trial185;Video 18;P18;Fixation;1053,5;666,29
14547393,4;14:50:54:140;Trial185;Video 18;P18;Blink;0;0
14547409,99;14:50:54:156;Trial185;Video 18;P18;Blink;0;0
14547426,65;14:50:54:173;Trial185;Video 18;P18;Blink;0;0
14547443,3;14:50:54:190;Trial185;Video 18;P18;Blink;0;0
14547459,95;14:50:54:206;Trial185;Video 18;P18;Blink;0;0
14547476,65;14:50:54:223;Trial185;Video 18;P18;Blink;0;0
14547493,28;14:50:54:240;Trial185;Video 18;P18;Blink;0;0
14547509,95;14:50:54:256;Trial185;Video 18;P18;Blink;0;0
14547526,6;14:50:54:273;Trial185;Video 18;P18;Blink;0;0
14547543,26;14:50:54:290;Trial185;Video 18;P18;Blink;0;0
14547559,98;14:50:54:306;Trial185;Video 18;P18;Blink;0;0
14547576,59;14:50:54:323;Trial185;Video 18;P18;Blink;0;0
14547593,28;14:50:54:340;Trial185;Video 18;P18;Blink;0;0
14547609,92;14:50:54:356;Trial185;Video 18;P18;Blink;0;0
14547626,57;14:50:54:373;Trial185;Video 18;P18;Blink;0;0
14547643,22;14:50:54:390;Trial185;Video 18;P18;Saccade;1032,2;884,07
14547659,9;14:50:54:406;Trial185;Video 18;P18;Saccade;1021,03;772,84
14547676,59;14:50:54:423;Trial185;Video 18;P18;Saccade;1013,54;660,12
14547693,21;14:50:54:440;Trial185;Video 18;P18;Saccade;1041,42;605,81
14547709,96;14:50:54:456;Trial185;Video 18;P18;Saccade;1020,78;558,75
14547726,54;14:50:54:473;Trial185;Video 18;P18;Saccade;1025,12;605,3
14547743,18;14:50:54:490;Trial185;Video 18;P18;Fixation;1014,85;653,8
14547759,87;14:50:54:506;Trial185;Video 18;P18;Fixation;1003,45;660,99
14547776,51;14:50:54:523;Trial185;Video 18;P18;Fixation;1002,25;647,31
14547793,22;14:50:54:540;Trial185;Video 18;P18;Fixation;1002,69;642,69
14547809,86;14:50:54:556;Trial185;Video 18;P18;Fixation;1012;686,52
14547826,53;14:50:54:573;Trial185;Video 18;P18;Saccade;998,51;674,34
14547843,12;14:50:54:590;Trial185;Video 18;P18;Fixation;912,66;653,3
14547859,79;14:50:54:606;Trial185;Video 18;P18;Fixation;897,81;640,22
14547876,51;14:50:54:623;Trial185;Video 18;P18;Fixation;892,96;624,4
14547893,12;14:50:54:640;Trial185;Video 18;P18;Fixation;895,23;614,41
14547909,92;14:50:54:656;Trial185;Video 18;P18;Fixation;890,39;622,36
14547926,46;14:50:54:673;Trial185;Video 18;P18;Fixation;889,29;610,98
14547943,11;14:50:54:690;Trial185;Video 18;P18;Fixation;890,59;621,06
14547959,82;14:50:54:706;Trial185;Video 18;P18;Fixation;895,99;614,88
14547976,44;14:50:54:723;Trial185;Video 18;P18;Fixation;895,53;613,9
14547993,09;14:50:54:740;Trial185;Video 18;P18;Fixation;891,66;614,26
14548009,82;14:50:54:756;Trial185;Video 18;P18;Fixation;892,66;621,46
14548026,45;14:50:54:773;Trial185;Video 18;P18;Fixation;893,11;610,94
14548043,1;14:50:54:790;Trial185;Video 18;P18;Fixation;892,1;588,37
14548059,75;14:50:54:806;Trial185;Video 18;P18;Fixation;894,44;609,51
14548076,4;14:50:54:823;Trial185;Video 18;P18;Fixation;897,11;611,81
14548093,05;14:50:54:840;Trial185;Video 18;P18;Fixation;890,44;615,87
14548109,74;14:50:54:856;Trial185;Video 18;P18;Fixation;900,4;616,48
14548126,38;14:50:54:873;Trial185;Video 18;P18;Fixation;895,22;618,91
14548143,02;14:50:54:890;Trial185;Video 18;P18;Fixation;897,8;620,28
14548159,71;14:50:54:906;Trial185;Video 18;P18;Fixation;890,33;617
14548176,34;14:50:54:923;Trial185;Video 18;P18;Fixation;899,25;619,72
14548192,99;14:50:54:939;Trial185;Video 18;P18;Fixation;890,41;617,12
14548209,67;14:50:54:956;Trial185;Video 18;P18;Saccade;890,92;618,16
14548226,32;14:50:54:973;Trial185;Video 18;P18;Fixation;927,13;621,89
14548243,04;14:50:54:990;Trial185;Video 18;P18;Fixation;982,42;619,84
14548259,64;14:50:55:006;Trial185;Video 18;P18;Fixation;981,51;625,81
14548276,31;14:50:55:023;Trial185;Video 18;P18;Fixation;983,35;632,69
14548292,97;14:50:55:039;Trial185;Video 18;P18;Fixation;990,73;634,33
14548309,7;14:50:55:056;Trial185;Video 18;P18;Fixation;982,8;633,07
14548326,31;14:50:55:073;Trial185;Video 18;P18;Fixation;986,96;632,69
14548342,95;14:50:55:089;Trial185;Video 18;P18;Fixation;989,93;632,92
14548359,69;14:50:55:106;Trial185;Video 18;P18;Fixation;991,1;624,04
14548376,38;14:50:55:123;Trial185;Video 18;P18;Fixation;992;625,73
14548392,98;14:50:55:139;Trial185;Video 18;P18;Fixation;990,83;630,9
14548409,61;14:50:55:156;Trial185;Video 18;P18;Fixation;993,45;639,24
14548426,27;14:50:55:173;Trial185;Video 18;P18;Fixation;990,15;626,64
14548442,97;14:50:55:189;Trial185;Video 18;P18;Fixation;989,07;627,89
14548459,59;14:50:55:206;Trial185;Video 18;P18;Fixation;985,06;632,73
14548476,25;14:50:55:223;Trial185;Video 18;P18;Fixation;989,8;623,89
14548492,92;14:50:55:239;Trial185;Video 18;P18;Fixation;989,77;628,82
14548509,57;14:50:55:256;Trial185;Video 18;P18;Fixation;988,27;624,63
14548526,22;14:50:55:273;Trial185;Video 18;P18;Fixation;982,8;627,66
14548542,92;14:50:55:289;Trial185;Video 18;P18;Fixation;980,77;640,19
14548559,61;14:50:55:306;Trial185;Video 18;P18;Fixation;984,16;620,34
14548576,2;14:50:55:323;Trial185;Video 18;P18;Fixation;978,94;634,07
14548592,9;14:50:55:339;Trial185;Video 18;P18;Fixation;980,04;630,5
14548609,53;14:50:55:356;Trial185;Video 18;P18;Fixation;982,02;628,47
14548626,19;14:50:55:373;Trial185;Video 18;P18;Fixation;987,6;638,16
14548642,88;14:50:55:389;Trial185;Video 18;P18;Fixation;977,62;645,21
14548659,62;14:50:55:406;Trial185;Video 18;P18;Blink;0;0
14548676,16;14:50:55:423;Trial185;Video 18;P18;Blink;0;0
14548692,86;14:50:55:439;Trial185;Video 18;P18;Blink;0;0
14548709,53;14:50:55:456;Trial185;Video 18;P18;Blink;0;0
14548726,15;14:50:55:473;Trial185;Video 18;P18;Blink;0;0
14548742,81;14:50:55:489;Trial185;Video 18;P18;Blink;0;0
14548759,5;14:50:55:506;Trial185;Video 18;P18;Blink;0;0
14548776,13;14:50:55:523;Trial185;Video 18;P18;Blink;0;0
14548792,78;14:50:55:539;Trial185;Video 18;P18;Blink;0;0
14548809,46;14:50:55:556;Trial185;Video 18;P18;Blink;0;0
14548826,11;14:50:55:573;Trial185;Video 18;P18;Blink;0;0
14548842,77;14:50:55:589;Trial185;Video 18;P18;Blink;0;0
14548859,44;14:50:55:606;Trial185;Video 18;P18;Blink;0;0
14548876,1;14:50:55:623;Trial185;Video 18;P18;Blink;0;0
14548892,74;14:50:55:639;Trial185;Video 18;P18;Blink;0;0
14548909,46;14:50:55:656;Trial185;Video 18;P18;Blink;0;0
14548926,08;14:50:55:673;Trial185;Video 18;P18;Fixation;973,69;631,67
14548942,73;14:50:55:689;Trial185;Video 18;P18;Fixation;963,5;631,57
14548959,46;14:50:55:706;Trial185;Video 18;P18;Fixation;960,32;613,94
14548976,06;14:50:55:723;Trial185;Video 18;P18;Fixation;961,86;638,62
14548992,71;14:50:55:739;Trial185;Video 18;P18;Fixation;957,63;630,46
14549009,38;14:50:55:756;Trial185;Video 18;P18;Fixation;955,8;634,06
14549026,03;14:50:55:773;Trial185;Video 18;P18;Fixation;953,26;629,87
14549042,77;14:50:55:789;Trial185;Video 18;P18;Fixation;948,59;613,21
14549059,4;14:50:55:806;Trial185;Video 18;P18;Fixation;953,41;624,04
14549076,05;14:50:55:823;Trial185;Video 18;P18;Fixation;947,27;622,5
14549092,68;14:50:55:839;Trial185;Video 18;P18;Fixation;947,33;623,45
14549109,4;14:50:55:856;Trial185;Video 18;P18;Fixation;949,33;624,76
14549125,99;14:50:55:873;Trial185;Video 18;P18;Fixation;949,44;629,74
14549142,65;14:50:55:889;Trial185;Video 18;P18;Fixation;951,16;627,74
14549159,31;14:50:55:906;Trial185;Video 18;P18;Fixation;950,43;627,18
14549176,04;14:50:55:923;Trial185;Video 18;P18;Fixation;952,13;630,57
14549192,69;14:50:55:939;Trial185;Video 18;P18;Fixation;952,26;626,47
14549209,3;14:50:55:956;Trial185;Video 18;P18;Fixation;922,05;623,24
14549225,96;14:50:55:972;Trial185;Video 18;P18;Fixation;920,13;627,03
14549242,63;14:50:55:989;Trial185;Video 18;P18;Fixation;920,28;627,31
14549259,36;14:50:56:006;Trial185;Video 18;P18;Fixation;912,42;624,4
14549275,97;14:50:56:022;Trial185;Video 18;P18;Fixation;904,89;625,15
14549292,7;14:50:56:039;Trial185;Video 18;P18;Fixation;904,16;625,84
14549309,3;14:50:56:056;Trial185;Video 18;P18;Fixation;904,47;617,86
14549325,98;14:50:56:072;Trial185;Video 18;P18;Fixation;905,7;611,68
14549342,63;14:50:56:089;Trial185;Video 18;P18;Saccade;901,97;619,19
14549359,27;14:50:56:106;Trial185;Video 18;P18;Saccade;897,72;621,45
14549375,89;14:50:56:122;Trial185;Video 18;P18;Saccade;890,46;619,99
14549392,58;14:50:56:139;Trial185;Video 18;P18;Saccade;898,84;618,01
14549409,32;14:50:56:156;Trial185;Video 18;P18;Saccade;896,8;611,13
16264104,37;15:19:30:850;Trial104;Video 18;P19;Separator;-;-
16264119,85;15:19:30:865;Trial104;Video 18;P19;Fixation;996,75;591,74
16264136,65;15:19:30:882;Trial104;Video 18;P19;Fixation;986,12;591,61
16264153,19;15:19:30:899;Trial104;Video 18;P19;Fixation;1002,1;589,82
16264169,84;15:19:30:915;Trial104;Video 18;P19;Fixation;992,97;591,61
16264186,58;15:19:30:932;Trial104;Video 18;P19;Fixation;990,88;594,75
16264203,17;15:19:30:949;Trial104;Video 18;P19;Fixation;991,01;593,67
16264219,87;15:19:30:965;Trial104;Video 18;P19;Fixation;989,39;587,48
16264236,49;15:19:30:982;Trial104;Video 18;P19;Fixation;992,14;586,57
16264253,15;15:19:30:999;Trial104;Video 18;P19;Fixation;988,85;589,18
16264269,82;15:19:31:015;Trial104;Video 18;P19;Fixation;988,5;587,32
16264286,47;15:19:31:032;Trial104;Video 18;P19;Fixation;996,48;586,69
16264303,15;15:19:31:049;Trial104;Video 18;P19;Fixation;992,71;588,09
16264319,84;15:19:31:065;Trial104;Video 18;P19;Saccade;991,61;599,22
16264336,45;15:19:31:082;Trial104;Video 18;P19;Saccade;1202,42;595,1
16264353,11;15:19:31:099;Trial104;Video 18;P19;Fixation;1355,36;594,77
16264369,8;15:19:31:115;Trial104;Video 18;P19;Fixation;1388,67;596,9
16264386,45;15:19:31:132;Trial104;Video 18;P19;Fixation;1398,38;602,53
16264403,09;15:19:31:149;Trial104;Video 18;P19;Fixation;1393,27;595,53
16264419,75;15:19:31:165;Trial104;Video 18;P19;Fixation;1388,31;609,96
16264436,41;15:19:31:182;Trial104;Video 18;P19;Fixation;1391,54;603,22
16264453,09;15:19:31:199;Trial104;Video 18;P19;Fixation;1389,58;598,27
16264469,79;15:19:31:215;Trial104;Video 18;P19;Fixation;1390,13;604,34
16264486,38;15:19:31:232;Trial104;Video 18;P19;Fixation;1388,77;599,69
16264503,06;15:19:31:249;Trial104;Video 18;P19;Fixation;1393,1;601,96
16264519,71;15:19:31:265;Trial104;Video 18;P19;Fixation;1395,67;596,42
16264536,37;15:19:31:282;Trial104;Video 18;P19;Fixation;1397,11;597,73
16264553,03;15:19:31:299;Trial104;Video 18;P19;Fixation;1403,19;590,7
16264569,69;15:19:31:315;Trial104;Video 18;P19;Fixation;1397,74;597,87
16264586,42;15:19:31:332;Trial104;Video 18;P19;Fixation;1400,28;596,37
16264603,03;15:19:31:349;Trial104;Video 18;P19;Fixation;1402,73;597,7
16264619,72;15:19:31:365;Trial104;Video 18;P19;Fixation;1404,55;593,44
16264636,34;15:19:31:382;Trial104;Video 18;P19;Fixation;1407,83;590,25
16264652,99;15:19:31:399;Trial104;Video 18;P19;Fixation;1406,58;588,7
16264669,65;15:19:31:415;Trial104;Video 18;P19;Fixation;1409,23;593,47
16264686,32;15:19:31:432;Trial104;Video 18;P19;Fixation;1413,04;598,73
16264703,06;15:19:31:449;Trial104;Video 18;P19;Fixation;1407,17;589,12
16264719,7;15:19:31:465;Trial104;Video 18;P19;Fixation;1409,46;586,44
16264736,3;15:19:31:482;Trial104;Video 18;P19;Fixation;1407,96;586,24
16264752,96;15:19:31:499;Trial104;Video 18;P19;Fixation;1408,12;593,69
16264769,61;15:19:31:515;Trial104;Video 18;P19;Fixation;1406,43;588,28
16264786,3;15:19:31:532;Trial104;Video 18;P19;Fixation;1405,4;578,25
16264802,93;15:19:31:549;Trial104;Video 18;P19;Fixation;1403,26;583,38
16264819,58;15:19:31:565;Trial104;Video 18;P19;Fixation;1402,27;586,34
16264836,25;15:19:31:582;Trial104;Video 18;P19;Fixation;1393,5;584,33
16264852,99;15:19:31:599;Trial104;Video 18;P19;Fixation;1398,36;589,57
16264869,57;15:19:31:615;Trial104;Video 18;P19;Fixation;1383,4;584,77
16264886,28;15:19:31:632;Trial104;Video 18;P19;Fixation;1384,26;586,17
16264902,9;15:19:31:649;Trial104;Video 18;P19;Fixation;1377,93;589,34
16264919,55;15:19:31:665;Trial104;Video 18;P19;Fixation;1379,14;593,41
16264936,22;15:19:31:682;Trial104;Video 18;P19;Fixation;1372,57;604,11
16264952,88;15:19:31:699;Trial104;Video 18;P19;Fixation;1369,89;591,34
16264969,6;15:19:31:715;Trial104;Video 18;P19;Fixation;1366,57;598,06
16264986,23;15:19:31:732;Trial104;Video 18;P19;Fixation;1367,03;592,33
16265002,85;15:19:31:748;Trial104;Video 18;P19;Fixation;1366,18;593,47
16265019,51;15:19:31:765;Trial104;Video 18;P19;Fixation;1365,8;603,98
